;DEP;REG;LIBCOM;score_competence_administratives_region;score_competence_administratives_departement
26827;67;24;Valloire-sur-Cisse;40.0;23.0
26828;67;24;Conan;35.0;43.0
26829;67;24;Concriers;36.0;38.0
26830;67;24;Contres;47.0;48.0
26831;67;24;Cormenon;43.0;40.0
26832;67;24;Cormeray;47.0;32.0
26833;67;24;Couddes;34.0;38.0
26834;67;24;Couffy;33.0;36.0
26835;67;24;Coulommiers-la-Tour;37.0;38.0
26836;67;24;Courbouzon;45.0;43.0
26837;67;24;Cour-Cheverny;42.0;38.0
26838;67;24;Courmemin;45.0;38.0
26839;67;24;Cour-sur-Loire;25.0;73.0
26840;67;24;Couture-sur-Loir;31.0;40.0
26841;67;24;Crouy-sur-Cosson;50.0;39.0
26842;67;24;Crucheray;42.0;36.0
26843;67;24;Danzé;38.0;47.0
26844;67;24;Dhuizon;44.0;37.0
26845;67;24;Droué;31.0;39.0
26846;67;24;Épiais;49.0;30.0
26847;67;24;Épuisay;45.0;32.0
26848;67;24;Les Essarts;43.0;35.0
26849;67;24;Faverolles-sur-Cher;37.0;38.0
26850;67;24;Faye;37.0;33.0
26851;67;24;Feings;39.0;46.0
26852;67;24;La Ferté-Beauharnais;42.0;38.0
26853;67;24;La Ferté-Imbault;33.0;40.0
26854;67;24;La Ferté-Saint-Cyr;38.0;28.0
26855;67;24;Fontaines-en-Sologne;35.0;35.0
26856;67;24;Fontaine-les-Coteaux;38.0;37.0
26857;67;24;Fontaine-Raoul;53.0;39.0
26858;67;24;La Fontenelle;47.0;19.0
26859;67;24;Fortan;45.0;24.0
26860;67;24;Fossé;38.0;40.0
26861;67;24;Fougères-sur-Bièvre;52.0;33.0
26862;67;24;Françay;43.0;43.0
26863;67;24;Fresnes;38.0;35.0
26864;67;24;Fréteval;40.0;46.0
26865;67;24;Le Gault-du-Perche;28.0;38.0
26866;67;24;Gièvres;48.0;33.0
26867;67;24;Gombergean;40.0;36.0
26868;67;24;Gy-en-Sologne;32.0;42.0
26869;67;24;Les Hayes;40.0;39.0
26870;67;24;Herbault;54.0;33.0
26871;67;24;Houssay;45.0;26.0
26872;67;24;Huisseau-en-Beauce;41.0;43.0
