;DEP;REG;nom_commune;score_acces_interface_numerique_region;score_acces_interface_numerique_departement;score_competence_administratives_region;score_competence_administratives_departement
26855;67;24;Fontaines-en-Sologne;96.0;117.0;35.0;35.0
26856;67;24;Fontaine-les-Coteaux;128.0;100.0;38.0;37.0
26857;67;24;Fontaine-Raoul;97.0;91.0;53.0;39.0
26858;67;24;La Fontenelle;97.0;110.0;47.0;19.0
26859;67;24;Fortan;68.0;128.0;45.0;24.0
26860;67;24;Fossé;80.0;112.0;38.0;40.0
26861;67;24;Fougères-sur-Bièvre;88.0;90.0;52.0;33.0
26862;67;24;Françay;79.0;104.0;43.0;43.0
26863;67;24;Fresnes;96.0;141.0;38.0;35.0
26864;67;24;Fréteval;117.0;126.0;40.0;46.0
26865;67;24;Le Gault-du-Perche;145.0;146.0;28.0;38.0
26866;67;24;Gièvres;137.0;92.0;48.0;33.0
26867;67;24;Gombergean;58.0;69.0;40.0;36.0
26868;67;24;Gy-en-Sologne;137.0;136.0;32.0;42.0
26869;67;24;Les Hayes;96.0;138.0;40.0;39.0
26870;67;24;Herbault;93.0;102.0;54.0;33.0
26871;67;24;Houssay;105.0;88.0;45.0;26.0
26872;67;24;Huisseau-en-Beauce;79.0;105.0;41.0;43.0
26873;67;24;Huisseau-sur-Cosson;76.0;90.0;46.0;35.0
26874;67;24;Josnes;96.0;116.0;45.0;43.0
26875;67;24;Lamotte-Beuvron;129.0;103.0;41.0;34.0
26876;67;24;Lancé;91.0;142.0;46.0;34.0
26877;67;24;Lancôme;101.0;96.0;48.0;42.0
26878;67;24;Landes-le-Gaulois;74.0;116.0;38.0;33.0
26879;67;24;Langon-sur-Cher;101.0;103.0;44.0;37.0
26880;67;24;Lassay-sur-Croisne;86.0;89.0;38.0;36.0
26881;67;24;Lavardin;138.0;96.0;12.0;43.0
26882;67;24;Lestiou;62.0;107.0;41.0;43.0
26883;67;24;Lignières;103.0;102.0;31.0;36.0
26884;67;24;Lisle;99.0;116.0;52.0;35.0
26885;67;24;Loreux;100.0;133.0;36.0;34.0
26886;67;24;Lorges;65.0;94.0;44.0;43.0
26887;67;24;Lunay;105.0;90.0;36.0;45.0
26888;67;24;La Madeleine-Villefrouin;36.0;110.0;62.0;32.0
26889;67;24;Maray;109.0;108.0;32.0;30.0
26890;67;24;Marchenoir;155.0;124.0;45.0;37.0
26891;67;24;Marcilly-en-Beauce;72.0;132.0;52.0;39.0
26892;67;24;Marcilly-en-Gault;122.0;97.0;31.0;39.0
26893;67;24;Mareuil-sur-Cher;89.0;65.0;41.0;50.0
26894;67;24;La Marolle-en-Sologne;97.0;120.0;35.0;38.0
26895;67;24;Marolles;100.0;79.0;46.0;35.0
26896;67;24;Maslives;87.0;107.0;37.0;44.0
26897;67;24;Maves;70.0;126.0;44.0;39.0
26898;67;24;Mazangé;90.0;92.0;48.0;44.0
26899;67;24;Méhers;114.0;75.0;35.0;45.0
26900;67;24;Menars;82.0;105.0;43.0;38.0
26901;67;24;Mennetou-sur-Cher;131.0;66.0;40.0;40.0
26902;67;24;Mer;113.0;119.0;50.0;40.0
26903;67;24;Mesland;76.0;87.0;44.0;41.0
26904;67;24;Meslay;122.0;106.0;24.0;41.0
26905;67;24;Meusnes;134.0;92.0;40.0;42.0
26906;67;24;Millançay;116.0;99.0;33.0;38.0
26907;67;24;Moisy;88.0;74.0;41.0;41.0
26908;67;24;Valencisse;86.0;53.0;40.0;35.0
26909;67;24;Mondoubleau;196.0;85.0;34.0;42.0
26910;67;24;Monteaux;108.0;109.0;34.0;43.0
26911;67;24;Monthou-sur-Bièvre;65.0;129.0;49.0;27.0
26912;68;24;Monthou-sur-Cher;118.0;76.0;40.0;42.0
26913;68;24;Les Montils;72.0;100.0;41.0;55.0
26914;68;24;Montlivault;92.0;102.0;42.0;58.0
26915;68;24;Montoire-sur-le-Loir;176.0;96.0;35.0;44.0
26916;68;24;Mont-près-Chambord;93.0;60.0;41.0;50.0
26917;68;24;Montrichard Val de Cher;156.0;75.0;43.0;44.0
26918;68;24;Montrieux-en-Sologne;102.0;82.0;48.0;34.0
26919;68;24;Montrouveau;126.0;77.0;18.0;45.0
26920;68;24;Morée;151.0;75.0;37.0;55.0
26921;68;24;Muides-sur-Loire;100.0;57.0;40.0;49.0
26922;68;24;Mulsans;60.0;59.0;42.0;46.0
26923;68;24;Mur-de-Sologne;97.0;84.0;46.0;37.0
26924;68;24;Naveil;97.0;87.0;36.0;36.0
26925;68;24;Neung-sur-Beuvron;136.0;79.0;34.0;42.0
26926;68;24;Neuvy;97.0;78.0;48.0;44.0
26927;68;24;Nouan-le-Fuzelier;123.0;101.0;45.0;44.0
26928;68;24;Nourray;78.0;96.0;27.0;46.0
26929;68;24;Noyers-sur-Cher;136.0;86.0;41.0;44.0
26930;68;24;Oisly;94.0;127.0;39.0;38.0
26931;68;24;Veuzain-sur-Loire;116.0;85.0;43.0;48.0
26932;68;24;Orçay;112.0;81.0;33.0;42.0
26933;68;24;Ouchamps;82.0;116.0;35.0;36.0
26934;68;24;Oucques La Nouvelle;119.0;231.0;42.0;42.0
26935;68;24;Ouzouer-le-Doyen;95.0;95.0;31.0;46.0
26936;68;24;Beauce la Romaine;102.0;101.0;45.0;51.0
26937;68;24;Périgny;77.0;80.0;26.0;41.0
26938;68;24;Pezou;98.0;109.0;44.0;48.0
26939;68;24;Pierrefitte-sur-Sauldre;144.0;99.0;31.0;38.0
26940;68;24;Le Plessis-Dorin;191.0;88.0;26.0;54.0
26941;68;24;Le Plessis-l'Échelle;139.0;73.0;25.0;44.0
26942;68;24;Le Poislay;161.0;89.0;16.0;57.0
26943;68;24;Pontlevoy;116.0;104.0;45.0;32.0
26944;68;24;Pouillé;109.0;82.0;34.0;28.0
26945;68;24;Pray;66.0;93.0;43.0;43.0
26946;68;24;Prunay-Cassereau;86.0;67.0;51.0;45.0
26947;68;24;Pruniers-en-Sologne;105.0;77.0;38.0;45.0
26948;68;24;Rahart;64.0;106.0;49.0;46.0
26949;68;24;Renay;89.0;124.0;35.0;45.0
26950;68;24;Rhodon;72.0;80.0;34.0;45.0
26951;68;24;Rilly-sur-Loire;96.0;83.0;54.0;50.0
26952;68;24;Rocé;75.0;95.0;42.0;52.0
26953;68;24;Roches;90.0;97.0;22.0;41.0
26954;68;24;Les Roches-l'Évêque;101.0;101.0;37.0;42.0
26955;68;24;Romilly;127.0;76.0;23.0;34.0
26956;68;24;Romorantin-Lanthenay;127.0;149.0;49.0;34.0
26957;68;24;Rougeou;82.0;106.0;29.0;31.0
26958;68;24;Ruan-sur-Egvonne;70.0;98.0;56.0;44.0
26959;68;24;Saint-Aignan;167.0;67.0;41.0;45.0
26960;68;24;Saint-Amand-Longpré;120.0;81.0;36.0;40.0
26961;68;24;Sainte-Anne;59.0;82.0;50.0;39.0
26962;68;24;Saint-Arnoult;124.0;91.0;35.0;51.0
26963;68;24;Saint-Bohaire;77.0;84.0;35.0;57.0
26964;68;24;Saint-Claude-de-Diray;82.0;95.0;43.0;48.0
26965;68;24;Saint-Cyr-du-Gault;109.0;75.0;25.0;52.0
26966;68;24;Saint-Denis-sur-Loire;110.0;81.0;38.0;43.0
26967;68;24;Saint-Dyé-sur-Loire;115.0;88.0;35.0;40.0
26968;68;24;Saint-Étienne-des-Guérets;71.0;93.0;53.0;50.0
26969;68;24;Saint-Firmin-des-Prés;82.0;107.0;42.0;49.0
26970;68;24;Saint-Georges-sur-Cher;116.0;100.0;38.0;45.0
26971;68;24;Saint-Gervais-la-Forêt;104.0;62.0;41.0;47.0
26972;68;24;Saint-Gourgon;117.0;104.0;46.0;60.0
26973;68;24;Saint-Hilaire-la-Gravelle;116.0;104.0;36.0;53.0
26974;68;24;Saint-Jacques-des-Guérets;119.0;118.0;31.0;55.0
26975;68;24;Saint-Jean-Froidmentel;97.0;78.0;38.0;45.0
26976;68;24;Saint-Julien-de-Chédon;132.0;76.0;35.0;40.0
26977;68;24;Saint-Julien-sur-Cher;107.0;74.0;39.0;41.0
26978;68;24;Saint-Laurent-des-Bois;96.0;78.0;28.0;45.0
26979;68;24;Saint-Laurent-Nouan;83.0;91.0;52.0;42.0
26980;68;24;Saint-Léonard-en-Beauce;99.0;113.0;42.0;52.0
26981;68;24;Saint-Loup;105.0;77.0;34.0;47.0
26982;68;24;Saint-Lubin-en-Vergonnois;72.0;63.0;37.0;53.0
26983;68;24;Saint-Marc-du-Cor;106.0;90.0;43.0;42.0
26984;68;24;Saint-Martin-des-Bois;108.0;139.0;35.0;39.0
26985;68;24;Saint-Ouen;134.0;75.0;32.0;41.0
26986;68;24;Saint-Rimay;106.0;88.0;30.0;35.0
26987;68;24;Saint-Romain-sur-Cher;126.0;100.0;34.0;51.0
26988;68;24;Saint-Sulpice-de-Pommeray;93.0;108.0;36.0;43.0
26989;68;24;Saint-Viâtre;113.0;76.0;41.0;41.0
26990;68;24;Salbris;139.0;76.0;39.0;38.0
26991;68;24;Sambin;81.0;100.0;44.0;47.0
26992;68;24;Santenay;85.0;93.0;41.0;41.0
26993;68;24;Sargé-sur-Braye;107.0;80.0;38.0;48.0
26994;68;24;Sasnières;92.0;118.0;23.0;42.0
26995;68;24;Sassay;90.0;85.0;50.0;54.0
26996;68;24;Savigny-sur-Braye;134.0;74.0;35.0;54.0
26997;68;24;Seigy;147.0;88.0;38.0;42.0
26998;68;24;Selles-Saint-Denis;138.0;86.0;36.0;42.0
26999;68;24;Selles-sur-Cher;147.0;75.0;41.0;43.0
27000;68;24;Selommes;107.0;68.0;44.0;40.0
27001;68;24;Séris;90.0;81.0;44.0;44.0
27002;68;24;Seur;62.0;107.0;39.0;38.0
27003;68;24;Soings-en-Sologne;113.0;106.0;42.0;44.0
27004;68;24;Couëtron-au-Perche;121.0;86.0;36.0;43.0
27005;68;24;Souesmes;163.0;102.0;26.0;35.0
27006;68;24;Sougé;124.0;78.0;42.0;39.0
27007;68;24;Souvigny-en-Sologne;92.0;138.0;34.0;27.0
27008;68;24;Suèvres;84.0;92.0;46.0;34.0
27009;68;24;Talcy;77.0;82.0;34.0;33.0
27010;68;24;Le Temple;106.0;111.0;45.0;33.0
27011;68;24;Ternay;108.0;90.0;42.0;38.0
27012;68;24;Theillay;113.0;107.0;41.0;39.0
27013;68;24;Thenay;124.0;76.0;38.0;44.0
27014;68;24;Thésée;122.0;87.0;39.0;52.0
27015;68;24;Thoré-la-Rochette;99.0;104.0;41.0;34.0
27016;68;24;Thoury;105.0;114.0;47.0;53.0
27017;68;24;Tourailles;110.0;85.0;30.0;47.0
27018;68;24;Tour-en-Sologne;81.0;90.0;42.0;36.0
27019;68;24;Tréhet;159.0;82.0;44.0;46.0
27020;68;24;Troo;132.0;80.0;30.0;42.0
27021;68;24;Valaire;107.0;104.0;44.0;42.0
27022;68;24;Vallières-les-Grandes;102.0;91.0;32.0;47.0
27023;68;24;Veilleins;125.0;75.0;42.0;51.0
27024;68;24;Vendôme;124.0;84.0;50.0;36.0
27025;68;24;Vernou-en-Sologne;97.0;77.0;44.0;40.0
27026;68;24;Vievy-le-Rayé;101.0;77.0;33.0;45.0
27027;68;24;Villavard;128.0;92.0;29.0;40.0
27028;68;24;La Ville-aux-Clercs;116.0;94.0;38.0;43.0
27029;68;24;Villebarou;92.0;68.0;49.0;45.0
27030;68;24;Villebout;112.0;98.0;33.0;40.0
27031;68;24;Villechauve;71.0;92.0;39.0;39.0
27032;68;24;Villedieu-le-Château;145.0;106.0;24.0;47.0
27033;68;24;Villefranche-sur-Cher;114.0;110.0;44.0;38.0
27034;68;24;Villefrancoeur;88.0;78.0;43.0;43.0
27035;68;24;Villeherviers;139.0;101.0;30.0;46.0
27036;68;24;Villemardy;73.0;106.0;51.0;40.0
27037;68;24;Villeneuve-Frouville;111.0;100.0;40.0;42.0
27038;68;24;Villeny;91.0;84.0;40.0;44.0
27039;68;24;Villeporcher;109.0;101.0;37.0;44.0
27040;68;24;Villerable;89.0;90.0;43.0;48.0
27041;68;24;Villerbon;81.0;127.0;43.0;47.0
27042;68;24;Villermain;54.0;94.0;38.0;50.0
27043;68;24;Villeromain;78.0;82.0;35.0;35.0
27044;68;24;Villetrun;79.0;104.0;40.0;40.0
27045;68;24;Villexanton;85.0;74.0;61.0;36.0
27046;68;24;Villiersfaux;72.0;72.0;33.0;43.0
27047;68;24;Villiers-sur-Loir;103.0;79.0;39.0;45.0
27048;68;24;Vineuil;98.0;89.0;44.0;47.0
27049;68;24;Vouzon;87.0;63.0;47.0;52.0
27050;68;24;Yvoy-le-Marron;117.0;98.0;43.0;49.0
27051;68;24;Adon;105.0;78.0;44.0;47.0
27052;68;24;Aillant-sur-Milleron;116.0;104.0;48.0;45.0
27053;68;24;Amilly;123.0;84.0;45.0;40.0
27054;68;24;Andonville;57.0;105.0;42.0;43.0
27055;68;24;Ardon;72.0;85.0;50.0;46.0
27056;68;24;Artenay;114.0;90.0;53.0;49.0
27057;68;24;Aschères-le-Marché;91.0;106.0;44.0;53.0
27058;68;24;Ascoux;80.0;98.0;55.0;51.0
27059;68;24;Attray;75.0;116.0;34.0;44.0
27060;68;24;Audeville;65.0;73.0;47.0;52.0
27061;68;24;Augerville-la-Rivière;81.0;92.0;36.0;35.0
27062;68;24;Aulnay-la-Rivière;113.0;87.0;39.0;38.0
27063;68;24;Autruy-sur-Juine;112.0;75.0;36.0;45.0
27064;68;24;Autry-le-Châtel;90.0;100.0;41.0;35.0
27065;68;24;Auvilliers-en-Gâtinais;113.0;101.0;31.0;47.0
27066;68;24;Auxy;114.0;73.0;40.0;51.0
27067;68;24;Baccon;65.0;128.0;41.0;34.0
27068;68;24;Le Bardon;66.0;104.0;42.0;51.0
27069;68;24;Barville-en-Gâtinais;96.0;108.0;41.0;50.0
27070;68;24;Batilly-en-Gâtinais;88.0;79.0;49.0;42.0
27071;68;24;Batilly-en-Puisaye;77.0;95.0;38.0;43.0
27072;68;24;Baule;68.0;84.0;46.0;39.0
27073;68;24;Bazoches-les-Gallerandes;92.0;128.0;49.0;39.0
27074;68;24;Bazoches-sur-le-Betz;98.0;120.0;35.0;33.0
27075;68;24;Beauchamps-sur-Huillard;97.0;82.0;34.0;35.0
27076;68;24;Beaugency;112.0;106.0;49.0;36.0
27077;68;24;Beaulieu-sur-Loire;114.0;115.0;42.0;43.0
27078;68;24;Beaune-la-Rolande;151.0;73.0;46.0;44.0
27079;68;24;Bellegarde;138.0;90.0;61.0;42.0
27080;68;24;Le Bignon-Mirabeau;88.0;104.0;54.0;36.0
27081;68;24;Boësses;91.0;112.0;38.0;45.0
27082;68;24;Boigny-sur-Bionne;88.0;95.0;45.0;40.0
27083;68;24;Boiscommun;112.0;120.0;39.0;29.0
27084;68;24;Boismorand;98.0;97.0;33.0;30.0
27085;68;24;Boisseaux;47.0;105.0;56.0;42.0
27086;68;24;Bondaroy;117.0;88.0;32.0;56.0
27087;68;24;Bonnée;110.0;111.0;52.0;45.0
27088;68;24;Bonny-sur-Loire;150.0;93.0;40.0;38.0
27089;68;24;Bordeaux-en-Gâtinais;128.0;94.0;37.0;40.0
27090;68;24;Les Bordes;86.0;85.0;48.0;35.0
27091;68;24;Bou;75.0;59.0;43.0;48.0
27092;68;24;Bougy-lez-Neuville;65.0;145.0;49.0;18.0
27093;68;24;Bouilly-en-Gâtinais;92.0;88.0;38.0;38.0
27094;68;24;Boulay-les-Barres;37.0;93.0;107.0;39.0
27095;68;24;Bouzonville-aux-Bois;98.0;100.0;42.0;38.0
27096;68;24;Bouzy-la-Forêt;83.0;114.0;35.0;31.0
27097;68;24;Boynes;102.0;110.0;42.0;51.0
27098;68;24;Bray-Saint-Aignan;79.0;68.0;43.0;53.0
27099;68;24;Breteau;126.0;70.0;45.0;43.0
27100;68;24;Briare;136.0;75.0;39.0;49.0
27101;68;24;Briarres-sur-Essonne;85.0;127.0;49.0;38.0
27102;68;24;Bricy;65.0;108.0;37.0;46.0
27103;68;24;Bromeilles;104.0;121.0;43.0;49.0
27104;68;24;Bucy-le-Roi;71.0;97.0;53.0;46.0
27105;68;24;Bucy-Saint-Liphard;120.0;88.0;28.0;48.0
27106;68;24;La Bussière;103.0;119.0;45.0;40.0
27107;68;24;Cepoy;107.0;89.0;43.0;111.0
27108;68;24;Cercottes;44.0;104.0;47.0;45.0
27109;68;24;Cerdon;147.0;90.0;40.0;29.0
27110;68;24;Cernoy-en-Berry;109.0;80.0;38.0;49.0
27111;68;24;Césarville-Dossainville;80.0;90.0;58.0;45.0
27112;68;24;Chailly-en-Gâtinais;108.0;106.0;39.0;49.0
27113;68;24;Chaingy;74.0;103.0;47.0;43.0
27114;68;24;Châlette-sur-Loing;115.0;144.0;52.0;34.0
27115;68;24;Chambon-la-Forêt;81.0;99.0;38.0;36.0
27116;68;24;Champoulet;211.0;116.0;20.0;47.0
27117;68;24;Chanteau;55.0;87.0;42.0;55.0
27118;68;24;Chantecoq;97.0;141.0;43.0;40.0
27119;68;24;La Chapelle-Onzerain;79.0;88.0;46.0;45.0
27120;68;24;La Chapelle-Saint-Mesmin;85.0;73.0;49.0;48.0
27121;68;24;La Chapelle-Saint-Sépulcre;84.0;109.0;24.0;35.0
27122;68;24;La Chapelle-sur-Aveyron;83.0;75.0;39.0;43.0
27123;68;24;Chapelon;86.0;111.0;45.0;42.0
27124;68;24;Le Charme;126.0;108.0;59.0;62.0
27125;68;24;Charmont-en-Beauce;108.0;86.0;39.0;45.0
27126;68;24;Charsonville;88.0;143.0;47.0;46.0
27127;68;24;Châteauneuf-sur-Loire;99.0;69.0;48.0;51.0
27128;68;24;Château-Renard;132.0;74.0;45.0;50.0
27129;68;24;Châtenoy;100.0;64.0;37.0;25.0
27130;68;24;Châtillon-Coligny;145.0;71.0;39.0;43.0
27131;68;24;Châtillon-le-Roi;89.0;134.0;35.0;50.0
27132;68;24;Châtillon-sur-Loire;113.0;135.0;45.0;29.0
27133;68;24;Chaussy;92.0;53.0;50.0;35.0
27134;68;24;Chécy;83.0;79.0;43.0;51.0
27135;68;24;Chevannes;86.0;116.0;35.0;43.0
27136;68;24;Chevillon-sur-Huillard;83.0;77.0;45.0;39.0
27137;68;24;Chevilly;96.0;127.0;42.0;43.0
27138;68;24;Chevry-sous-le-Bignon;128.0;91.0;30.0;46.0
27139;68;24;Chilleurs-aux-Bois;93.0;80.0;49.0;43.0
27140;68;24;Les Choux;93.0;86.0;40.0;42.0
27141;68;24;Chuelles;104.0;122.0;40.0;34.0
27142;68;24;Cléry-Saint-André;82.0;101.0;46.0;41.0
27143;68;24;Coinces;74.0;82.0;45.0;47.0
27144;68;24;Combleux;78.0;79.0;34.0;43.0
27145;68;24;Combreux;79.0;162.0;34.0;37.0
27146;68;24;Conflans-sur-Loing;94.0;117.0;33.0;46.0
27147;68;24;Corbeilles;121.0;116.0;43.0;48.0
27148;68;24;Corquilleroy;94.0;93.0;47.0;43.0
27149;68;24;Cortrat;76.0;101.0;32.0;41.0
27150;68;24;Coudroy;101.0;84.0;37.0;51.0
27151;68;24;Coullons;126.0;91.0;38.0;52.0
27152;68;24;Coulmiers;88.0;82.0;35.0;28.0
27153;68;24;Courcelles;86.0;80.0;53.0;49.0
27154;68;24;Courcy-aux-Loges;67.0;103.0;40.0;45.0
27155;68;24;La Cour-Marigny;94.0;114.0;45.0;42.0
27156;68;24;Courtemaux;129.0;85.0;37.0;52.0
27157;68;24;Courtempierre;109.0;87.0;43.0;51.0
27158;68;24;Courtenay;146.0;71.0;35.0;49.0
27159;68;24;Cravant;90.0;82.0;42.0;20.0
27160;68;24;Crottes-en-Pithiverais;81.0;119.0;38.0;36.0
27161;68;24;Dadonville;101.0;111.0;40.0;47.0
27162;68;24;Dammarie-en-Puisaye;110.0;74.0;39.0;40.0
27163;68;24;Dammarie-sur-Loing;106.0;56.0;28.0;40.0
27164;68;24;Dampierre-en-Burly;65.0;98.0;53.0;46.0
27165;68;24;Darvoy;92.0;97.0;42.0;44.0
27166;68;24;Desmonts;75.0;89.0;36.0;57.0
27167;68;24;Dimancheville;96.0;114.0;37.0;46.0
27168;68;24;Donnery;63.0;101.0;36.0;48.0
27169;68;24;Dordives;117.0;100.0;43.0;42.0
27170;68;24;Douchy-Montcorbon;128.0;104.0;36.0;49.0
27171;68;24;Dry;107.0;58.0;36.0;52.0
27172;68;24;Échilleuses;99.0;119.0;49.0;33.0
27173;68;24;Égry;88.0;96.0;33.0;57.0
27174;68;24;Engenville;71.0;88.0;48.0;50.0
27175;68;24;Épieds-en-Beauce;78.0;91.0;42.0;47.0
27176;68;24;Erceville;92.0;81.0;40.0;41.0
27177;68;24;Ervauville;114.0;87.0;33.0;38.0
27178;68;24;Escrennes;96.0;72.0;45.0;50.0
27179;68;24;Escrignelles;103.0;69.0;24.0;37.0
27180;68;24;Estouy;87.0;119.0;48.0;43.0
27181;68;24;Faverelles;120.0;119.0;36.0;33.0
27182;68;24;Fay-aux-Loges;75.0;91.0;47.0;42.0
27183;68;24;Feins-en-Gâtinais;115.0;87.0;46.0;36.0
27184;68;24;Férolles;69.0;107.0;44.0;55.0
27185;68;24;Ferrières-en-Gâtinais;109.0;77.0;40.0;46.0
27186;68;24;La Ferté-Saint-Aubin;93.0;102.0;48.0;42.0
27187;68;24;Fleury-les-Aubrais;88.0;94.0;57.0;46.0
27188;68;24;Fontenay-sur-Loing;99.0;98.0;42.0;46.0
27189;68;24;Foucherolles;120.0;126.0;37.0;45.0
27190;68;24;Fréville-du-Gâtinais;104.0;35.0;36.0;41.0
27191;68;24;Gaubertin;98.0;113.0;42.0;44.0
27192;68;24;Gémigny;76.0;86.0;40.0;46.0
27193;68;24;Germigny-des-Prés;61.0;125.0;42.0;44.0
27194;68;24;Gidy;68.0;104.0;39.0;55.0
27195;68;24;Gien;119.0;128.0;52.0;50.0
27196;68;24;Girolles;91.0;111.0;35.0;35.0
27197;68;24;Givraines;92.0;102.0;47.0;43.0
27198;68;24;Gondreville;96.0;76.0;42.0;42.0
27199;68;24;Grangermont;93.0;86.0;53.0;51.0
27200;68;24;Greneville-en-Beauce;99.0;96.0;33.0;48.0
27201;68;24;Griselles;102.0;103.0;43.0;48.0
27202;68;24;Guigneville;83.0;102.0;37.0;46.0
27203;68;24;Guilly;85.0;76.0;41.0;67.0
27204;68;24;Gy-les-Nonains;95.0;102.0;48.0;41.0
27205;68;24;Huêtre;47.0;100.0;57.0;40.0
27206;68;24;Huisseau-sur-Mauves;97.0;78.0;36.0;58.0
27207;68;24;Ingrannes;76.0;106.0;32.0;37.0
27208;68;24;Ingré;77.0;96.0;50.0;32.0
27209;68;24;Intville-la-Guétard;52.0;66.0;58.0;54.0
27210;68;24;Isdes;89.0;95.0;40.0;51.0
27211;68;24;Jargeau;79.0;87.0;53.0;38.0
27212;68;24;Jouy-en-Pithiverais;81.0;94.0;43.0;48.0
27213;68;24;Jouy-le-Potier;62.0;93.0;41.0;45.0
27214;68;24;Juranville;98.0;76.0;41.0;47.0
27215;68;24;Laas;91.0;84.0;55.0;52.0
27216;68;24;Ladon;108.0;95.0;43.0;40.0
27217;68;24;Lailly-en-Val;85.0;77.0;39.0;36.0
27218;68;24;Langesse;118.0;96.0;34.0;45.0
27219;68;24;Léouville;55.0;96.0;47.0;44.0
27220;68;24;Ligny-le-Ribault;95.0;90.0;35.0;45.0
27221;68;24;Lion-en-Beauce;44.0;88.0;40.0;42.0
27222;68;24;Lion-en-Sullias;99.0;115.0;41.0;30.0
27223;68;24;Lombreuil;75.0;99.0;46.0;38.0
27224;68;24;Lorcy;121.0;104.0;29.0;42.0
27225;68;24;Lorris;146.0;97.0;34.0;40.0
27226;68;24;Loury;66.0;88.0;44.0;41.0
27227;68;24;Louzouer;94.0;89.0;32.0;50.0
27228;68;24;Le Malesherbois;99.0;112.0;48.0;50.0
27229;68;24;Marcilly-en-Villette;83.0;99.0;41.0;44.0
27230;68;24;Mardié;73.0;86.0;44.0;48.0
27231;68;24;Mareau-aux-Bois;88.0;81.0;39.0;46.0
27232;68;24;Mareau-aux-Prés;92.0;113.0;37.0;41.0
27233;68;24;Marigny-les-Usages;58.0;83.0;44.0;43.0
27234;68;24;Marsainvilliers;80.0;94.0;63.0;43.0
27235;68;24;Melleroy;111.0;81.0;41.0;48.0
27236;68;24;Ménestreau-en-Villette;77.0;74.0;48.0;50.0
27237;68;24;Mérinville;110.0;143.0;26.0;42.0
27238;68;24;Messas;101.0;91.0;47.0;38.0
27239;68;24;Meung-sur-Loire;100.0;87.0;53.0;37.0
27240;68;24;Mézières-lez-Cléry;61.0;105.0;38.0;48.0
27241;68;24;Mézières-en-Gâtinais;120.0;103.0;40.0;38.0
27242;68;24;Mignères;98.0;91.0;41.0;35.0
27243;68;24;Mignerette;75.0;98.0;54.0;30.0
27244;68;24;Montargis;120.0;92.0;58.0;51.0
27245;68;24;Montbarrois;100.0;55.0;42.0;49.0
27246;68;24;Montbouy;107.0;95.0;42.0;34.0
27247;68;24;Montcresson;102.0;117.0;44.0;51.0
27248;68;24;Montereau;131.0;92.0;32.0;46.0
27249;68;24;Montigny;82.0;66.0;43.0;42.0
27250;68;24;Montliard;89.0;97.0;57.0;34.0
27251;68;24;Mormant-sur-Vernisson;89.0;89.0;55.0;47.0
27252;68;24;Morville-en-Beauce;61.0;56.0;34.0;45.0
27253;68;24;Le Moulinet-sur-Solin;116.0;108.0;36.0;31.0
27254;68;24;Moulon;88.0;96.0;33.0;39.0
27255;68;24;Nancray-sur-Rimarde;95.0;105.0;39.0;45.0
27256;68;24;Nargis;94.0;83.0;43.0;49.0
27257;68;24;Nesploy;102.0;110.0;46.0;44.0
27258;68;24;Neuville-aux-Bois;97.0;88.0;50.0;37.0
27259;68;24;La Neuville-sur-Essonne;103.0;78.0;42.0;55.0
27260;68;24;Neuvy-en-Sullias;72.0;93.0;44.0;34.0
27261;68;24;Nevoy;82.0;102.0;44.0;53.0
27262;68;24;Nibelle;95.0;101.0;41.0;53.0
27263;68;24;Nogent-sur-Vernisson;113.0;127.0;58.0;47.0
27264;68;24;Noyers;117.0;119.0;41.0;39.0
27265;68;24;Oison;84.0;101.0;38.0;49.0
27266;68;24;Olivet;75.0;111.0;68.0;46.0
27267;68;24;Ondreville-sur-Essonne;87.0;113.0;43.0;49.0
27268;68;24;Orléans;76.0;97.0;80.0;44.0
27269;68;24;Ormes;59.0;98.0;47.0;57.0
27270;68;24;Orville;100.0;102.0;37.0;43.0
27271;68;24;Ousson-sur-Loire;115.0;97.0;42.0;39.0
27272;68;24;Oussoy-en-Gâtinais;100.0;104.0;49.0;39.0
27273;68;24;Outarville;112.0;88.0;39.0;54.0
27274;68;24;Ouvrouer-les-Champs;61.0;110.0;43.0;39.0
27275;68;24;Ouzouer-des-Champs;185.0;97.0;37.0;44.0
27276;68;24;Ouzouer-sous-Bellegarde;99.0;100.0;38.0;36.0
27277;68;24;Ouzouer-sur-Loire;81.0;95.0;49.0;43.0
27278;69;24;Ouzouer-sur-Trézée;132.0;77.0;39.0;33.0
27279;69;24;Pannecières;74.0;153.0;39.0;34.0
27280;69;24;Pannes;99.0;157.0;39.0;32.0
27281;69;24;Patay;106.0;131.0;50.0;26.0
27282;69;24;Paucourt;89.0;92.0;33.0;47.0
27283;69;24;Pers-en-Gâtinais;80.0;168.0;28.0;34.0
27284;69;24;Pierrefitte-ès-Bois;110.0;109.0;57.0;34.0
27285;69;24;Pithiviers;119.0;105.0;56.0;29.0
27286;69;24;Pithiviers-le-Vieil;108.0;94.0;42.0;36.0
27287;69;24;Poilly-lez-Gien;121.0;105.0;36.0;45.0
27288;69;24;Préfontaines;95.0;95.0;36.0;34.0
27289;69;24;Presnoy;94.0;109.0;50.0;33.0
27290;69;24;Pressigny-les-Pins;70.0;159.0;45.0;27.0
27291;69;24;Puiseaux;107.0;84.0;48.0;41.0
